s,kg,C,kW,m
 2.9880299E+002, 1.0215814E+001, 5.9464360E+002, 1.3945943E+002, 4.4621060E-002
 3.0001784E+002, 1.0203219E+001, 5.9598368E+002, 1.3874700E+002, 4.4605481E-002
 3.0120907E+002, 1.0190530E+001, 6.0094247E+002, 1.3927199E+002, 4.4589792E-002
 3.0241285E+002, 1.0177910E+001, 6.0362022E+002, 1.3968718E+002, 4.4574156E-002
 3.0361952E+002, 1.0165190E+001, 5.9964093E+002, 1.3999373E+002, 4.4558322E-002
 3.0482652E+002, 1.0152464E+001, 6.0536484E+002, 1.3962555E+002, 4.4542357E-002
 3.0601010E+002, 1.0139848E+001, 6.0413275E+002, 1.3981534E+002, 4.4526396E-002
 3.0720696E+002, 1.0127295E+001, 6.0484575E+002, 1.3937347E+002, 4.4510391E-002
 3.0841318E+002, 1.0114599E+001, 6.0435596E+002, 1.3966819E+002, 4.4494074E-002
 3.0960009E+002, 1.0101992E+001, 6.0473401E+002, 1.3947636E+002, 4.4477755E-002
 3.1081568E+002, 1.0089298E+001, 6.0354654E+002, 1.4016319E+002, 4.4461232E-002
 3.1200765E+002, 1.0076598E+001, 5.9894380E+002, 1.3963555E+002, 4.4444633E-002
 3.1323072E+002, 1.0063866E+001, 6.0904880E+002, 1.3958602E+002, 4.4427936E-002
 3.1443264E+002, 1.0051048E+001, 6.1558512E+002, 1.3816923E+002, 4.4411101E-002
 3.1561583E+002, 1.0038527E+001, 6.1229041E+002, 1.3950937E+002, 4.4394626E-002
 3.1681768E+002, 1.0026017E+001, 6.0729931E+002, 1.3921896E+002, 4.4378068E-002
 3.1802170E+002, 1.0013424E+001, 6.0629461E+002, 1.3768991E+002, 4.4361233E-002
 3.1921943E+002, 1.0000900E+001, 6.0665239E+002, 1.3862757E+002, 4.4344343E-002
 3.2040350E+002, 9.9885162E+000, 6.0175263E+002, 1.3803990E+002, 4.4327562E-002
 3.2160567E+002, 9.9761327E+000, 6.1566289E+002, 1.3696594E+002, 4.4310762E-002
 3.2282665E+002, 9.9635619E+000, 6.0902940E+002, 1.3709355E+002, 4.4293732E-002
 3.2402534E+002, 9.9510072E+000, 6.0911414E+002, 1.3737531E+002, 4.4276758E-002
 3.2520508E+002, 9.9386987E+000, 6.1632488E+002, 1.3700659E+002, 4.4260110E-002
 3.2641147E+002, 9.9263490E+000, 6.1608773E+002, 1.3734226E+002, 4.4243387E-002
 3.2760030E+002, 9.9139698E+000, 6.1019403E+002, 1.3623860E+002, 4.4226591E-002
 3.2880689E+002, 9.9015847E+000, 6.1284676E+002, 1.3790086E+002, 4.4209726E-002
 3.3000939E+002, 9.8891707E+000, 6.1895898E+002, 1.3646340E+002, 4.4192763E-002
 3.3121512E+002, 9.8767272E+000, 6.1841156E+002, 1.3553051E+002, 4.4175731E-002
 3.3240277E+002, 9.8644153E+000, 6.2546802E+002, 1.3583090E+002, 4.4158839E-002
 3.3363784E+002, 9.8519411E+000, 6.2027045E+002, 1.3528707E+002, 4.4141639E-002
 3.3480772E+002, 9.8396575E+000, 6.2023035E+002, 1.3619650E+002, 4.4124573E-002
 3.3601442E+002, 9.8275315E+000, 6.0844839E+002, 1.3411266E+002, 4.4107557E-002
 3.3720524E+002, 9.8153836E+000, 6.1483804E+002, 1.3490442E+002, 4.4090347E-002
 3.3842770E+002, 9.8031795E+000, 6.0708360E+002, 1.3276555E+002, 4.4072953E-002
 3.3960732E+002, 9.7910996E+000, 6.0777056E+002, 1.3319554E+002, 4.4055719E-002
 3.4082153E+002, 9.7790945E+000, 6.0389753E+002, 1.3260284E+002, 4.4038636E-002
 3.4202026E+002, 9.7670324E+000, 6.0978589E+002, 1.3244872E+002, 4.4021561E-002
 3.4320847E+002, 9.7551111E+000, 6.0482296E+002, 1.3136729E+002, 4.4004814E-002
 3.4440485E+002, 9.7432271E+000, 6.1568034E+002, 1.3108854E+002, 4.3988263E-002
 3.4561941E+002, 9.7312304E+000, 6.1631901E+002, 1.3240547E+002, 4.3971696E-002
 3.4682942E+002, 9.7191638E+000, 6.1261736E+002, 1.3084006E+002, 4.3955145E-002
 3.4801595E+002, 9.7072453E+000, 6.0980430E+002, 1.3129127E+002, 4.3938850E-002
 3.4920159E+002, 9.6954847E+000, 6.0676249E+002, 1.3093410E+002, 4.3922782E-002
 3.5042006E+002, 9.6835424E+000, 6.0791960E+002, 1.3096912E+002, 4.3906472E-002
 3.5161662E+002, 9.6715927E+000, 6.0483539E+002, 1.3092766E+002, 4.3890173E-002
 3.5281352E+002, 9.6597944E+000, 6.1179583E+002, 1.3040537E+002, 4.3874119E-002
 3.5400159E+002, 9.6480386E+000, 6.0364890E+002, 1.3058123E+002, 4.3858175E-002
 3.5520317E+002, 9.6363011E+000, 6.0862377E+002, 1.3026102E+002, 4.3842313E-002
 3.5641788E+002, 9.6244459E+000, 6.0382194E+002, 1.2931685E+002, 4.3826342E-002
 3.5761017E+002, 9.6126455E+000, 5.9946472E+002, 1.2949635E+002, 4.3810501E-002
 3.5881282E+002, 9.6009393E+000, 6.1239108E+002, 1.2945416E+002, 4.3794845E-002
 3.6001941E+002, 9.5891504E+000, 6.0955465E+002, 1.2814741E+002, 4.3779158E-002
 3.6120361E+002, 9.5774995E+000, 6.1636119E+002, 1.2916638E+002, 4.3763735E-002
 3.6240057E+002, 9.5658688E+000, 6.1144416E+002, 1.2877770E+002, 4.3748388E-002
 3.6362459E+002, 9.5540681E+000, 6.1165549E+002, 1.2906392E+002, 4.3732829E-002
 3.6481471E+002, 9.5423168E+000, 6.1889899E+002, 1.2813740E+002, 4.3717315E-002
 3.6600567E+002, 9.5306960E+000, 6.1329574E+002, 1.2889545E+002, 4.3701944E-002
 3.6721316E+002, 9.5190404E+000, 6.1408869E+002, 1.2947175E+002, 4.3686483E-002
 3.6841327E+002, 9.5073573E+000, 6.1776239E+002, 1.2845353E+002, 4.3670922E-002
 3.6962648E+002, 9.4956315E+000, 6.1411665E+002, 1.2761694E+002, 4.3655239E-002
 3.7081561E+002, 9.4839787E+000, 6.1351131E+002, 1.2844862E+002, 4.3639601E-002
 3.7200579E+002, 9.4724565E+000, 6.0419990E+002, 1.2842750E+002, 4.3624089E-002
 3.7322173E+002, 9.4608040E+000, 6.0805840E+002, 1.2764612E+002, 4.3608364E-002
 3.7442421E+002, 9.4491057E+000, 6.0620838E+002, 1.2762244E+002, 4.3592571E-002
 3.7561335E+002, 9.4375343E+000, 6.1732989E+002, 1.2659836E+002, 4.3576988E-002
 3.7682511E+002, 9.4259401E+000, 6.2989255E+002, 1.2815100E+002, 4.3561434E-002
 3.7801290E+002, 9.4143851E+000, 6.2526962E+002, 1.2684643E+002, 4.3545986E-002
 3.7921875E+002, 9.4028710E+000, 6.2077310E+002, 1.2649708E+002, 4.3530587E-002
 3.8040424E+002, 9.3914017E+000, 6.1674768E+002, 1.2682448E+002, 4.3515159E-002
 3.8161156E+002, 9.3799364E+000, 6.2014827E+002, 1.2680639E+002, 4.3499603E-002
 3.8280447E+002, 9.3684622E+000, 6.1767958E+002, 1.2655141E+002, 4.3483915E-002
 3.8401064E+002, 9.3570244E+000, 6.1372039E+002, 1.2542982E+002, 4.3468185E-002
 3.8521027E+002, 9.3455653E+000, 6.2177947E+002, 1.2596886E+002, 4.3452360E-002
 3.8640270E+002, 9.3342192E+000, 6.1796979E+002, 1.2530521E+002, 4.3436657E-002
 3.8762769E+002, 9.3227374E+000, 6.1509400E+002, 1.2542619E+002, 4.3420754E-002
 3.8882166E+002, 9.3112898E+000, 6.2433522E+002, 1.2516958E+002, 4.3404886E-002
 3.9002070E+002, 9.2999827E+000, 6.1866771E+002, 1.2568430E+002, 4.3389205E-002
 3.9121791E+002, 9.2886588E+000, 6.2246202E+002, 1.2479006E+002, 4.3373504E-002
 3.9240503E+002, 9.2773978E+000, 6.1546214E+002, 1.2477187E+002, 4.3357892E-002
 3.9361994E+002, 9.2660619E+000, 6.2480052E+002, 1.2477907E+002, 4.3342175E-002
 3.9481923E+002, 9.2546490E+000, 6.2838897E+002, 1.2476849E+002, 4.3326358E-002
 3.9600246E+002, 9.2434016E+000, 6.1685750E+002, 1.2488954E+002, 4.3310784E-002
 3.9720124E+002, 9.2321735E+000, 6.1922372E+002, 1.2467875E+002, 4.3295235E-002
 3.9841471E+002, 9.2207823E+000, 6.1806037E+002, 1.2461820E+002, 4.3279437E-002
 3.9960387E+002, 9.2094566E+000, 6.2272786E+002, 1.2486879E+002, 4.3263718E-002
 4.0081440E+002, 9.1981306E+000, 6.1240857E+002, 1.2522104E+002, 4.3248002E-002
 4.0200855E+002, 9.1868219E+000, 6.0659611E+002, 1.2392811E+002, 4.3232324E-002
 4.0321097E+002, 9.1755606E+000, 6.1579560E+002, 1.2487436E+002, 4.3216729E-002
 4.0440250E+002, 9.1643141E+000, 6.1048913E+002, 1.2421846E+002, 4.3201198E-002
 4.0560656E+002, 9.1530686E+000, 6.1543944E+002, 1.2367945E+002, 4.3185745E-002
 4.0681462E+002, 9.1417865E+000, 6.1589255E+002, 1.2453562E+002, 4.3170327E-002
 4.0801290E+002, 9.1305232E+000, 6.1075111E+002, 1.2383380E+002, 4.3155022E-002
 4.0921670E+002, 9.1192876E+000, 6.1144937E+002, 1.2327345E+002, 4.3139836E-002
 4.1041914E+002, 9.1080566E+000, 6.1429474E+002, 1.2316862E+002, 4.3124727E-002
 4.1160619E+002, 9.0968970E+000, 6.1877612E+002, 1.2383611E+002, 4.3109784E-002
 4.1282686E+002, 9.0856412E+000, 6.1241182E+002, 1.2332068E+002, 4.3094778E-002
 4.1400421E+002, 9.0744753E+000, 6.1133753E+002, 1.2323723E+002, 4.3079945E-002
 4.1523310E+002, 9.0632319E+000, 6.0653142E+002, 1.2257374E+002, 4.3065042E-002
 4.1641642E+002, 9.0520370E+000, 6.0386138E+002, 1.2318432E+002, 4.3050224E-002
 4.1762187E+002, 9.0409371E+000, 6.1013769E+002, 1.2322782E+002, 4.3035563E-002
 4.1882222E+002, 9.0297921E+000, 6.0761499E+002, 1.2209732E+002, 4.3020888E-002
 4.2002194E+002, 9.0186812E+000, 6.1092085E+002, 1.2234920E+002, 4.3006317E-002
 4.2121858E+002, 9.0076072E+000, 6.1471727E+002, 1.2212832E+002, 4.2991853E-002
 4.2240702E+002, 8.9966230E+000, 6.1134745E+002, 1.2246255E+002, 4.2977558E-002
 4.2360039E+002, 8.9856690E+000, 6.1192974E+002, 1.2135408E+002, 4.2963344E-002
 4.2482831E+002, 8.9745350E+000, 6.0835777E+002, 1.2138037E+002, 4.2948922E-002
 4.2601715E+002, 8.9634472E+000, 6.1220367E+002, 1.2162286E+002, 4.2934578E-002
 4.2720185E+002, 8.9525729E+000, 6.2047236E+002, 1.2164200E+002, 4.2920528E-002
 4.2842143E+002, 8.9415479E+000, 6.1241432E+002, 1.2141295E+002, 4.2906305E-002
 4.2960883E+002, 8.9305260E+000, 6.2045858E+002, 1.2077196E+002, 4.2892104E-002
 4.3081818E+002, 8.9195290E+000, 6.2173044E+002, 1.2113410E+002, 4.2877936E-002
 4.3200882E+002, 8.9085562E+000, 6.1334371E+002, 1.2161475E+002, 4.2863783E-002
 4.3321285E+002, 8.8975926E+000, 6.2023655E+002, 1.2060077E+002, 4.2849613E-002
 4.3440518E+002, 8.8866240E+000, 6.1963679E+002, 1.2039941E+002, 4.2835391E-002
 4.3561301E+002, 8.8756676E+000, 6.2257674E+002, 1.1930414E+002, 4.2821137E-002
 4.3683460E+002, 8.8645837E+000, 6.2790627E+002, 1.2066866E+002, 4.2806665E-002
 4.3800093E+002, 8.8536887E+000, 6.2776717E+002, 1.2026975E+002, 4.2792382E-002
 4.3921519E+002, 8.8428800E+000, 6.3525383E+002, 1.2004189E+002, 4.2778143E-002
 4.4042567E+002, 8.8318815E+000, 6.3408961E+002, 1.1965003E+002, 4.2763565E-002
 4.4160614E+002, 8.8210668E+000, 6.2986658E+002, 1.1785944E+002, 4.2749119E-002
 4.4282540E+002, 8.8102414E+000, 6.2273077E+002, 1.1887998E+002, 4.2734522E-002
 4.4400874E+002, 8.7994537E+000, 6.2530834E+002, 1.1890449E+002, 4.2719824E-002
 4.4521031E+002, 8.7887462E+000, 6.2388139E+002, 1.1862791E+002, 4.2705090E-002
 4.4642225E+002, 8.7779559E+000, 6.2571108E+002, 1.1843180E+002, 4.2690121E-002
 4.4762450E+002, 8.7671793E+000, 6.2503618E+002, 1.1752765E+002, 4.2675085E-002
 4.4881449E+002, 8.7565321E+000, 6.2250708E+002, 1.1825913E+002, 4.2660174E-002
 4.5000390E+002, 8.7459419E+000, 6.2495685E+002, 1.1727907E+002, 4.2645312E-002
 4.5121226E+002, 8.7352836E+000, 6.1886111E+002, 1.1714676E+002, 4.2630342E-002
 4.5242639E+002, 8.7244993E+000, 6.1474843E+002, 1.1711458E+002, 4.2615201E-002
 4.5362018E+002, 8.7138101E+000, 6.2019714E+002, 1.1720892E+002, 4.2600214E-002
 4.5481214E+002, 8.7032092E+000, 6.1785580E+002, 1.1714940E+002, 4.2585384E-002
 4.5600450E+002, 8.6926351E+000, 6.1412034E+002, 1.1743015E+002, 4.2570639E-002
 4.5720228E+002, 8.6820481E+000, 6.1849650E+002, 1.1737703E+002, 4.2555931E-002
 4.5841120E+002, 8.6713786E+000, 6.2467542E+002, 1.1673228E+002, 4.2541164E-002
 4.5960350E+002, 8.6607570E+000, 6.1781419E+002, 1.1690222E+002, 4.2526519E-002
 4.6081128E+002, 8.6501672E+000, 6.1800811E+002, 1.1696295E+002, 4.2511976E-002
 4.6200144E+002, 8.6395842E+000, 6.1854680E+002, 1.1630224E+002, 4.2497495E-002
 4.6321537E+002, 8.6289777E+000, 6.1537871E+002, 1.1695389E+002, 4.2483026E-002
 4.6440831E+002, 8.6183768E+000, 6.1706347E+002, 1.1624410E+002, 4.2468612E-002
 4.6562171E+002, 8.6077722E+000, 6.2564067E+002, 1.1633243E+002, 4.2454242E-002
 4.6681752E+002, 8.5971457E+000, 6.1978798E+002, 1.1640061E+002, 4.2439893E-002
 4.6800055E+002, 8.5866733E+000, 6.1136526E+002, 1.1634399E+002, 4.2425792E-002
 4.6920168E+002, 8.5761852E+000, 6.1436677E+002, 1.1582341E+002, 4.2411702E-002
 4.7042473E+002, 8.5655114E+000, 6.0802131E+002, 1.1480221E+002, 4.2397378E-002
 4.7160201E+002, 8.5549788E+000, 6.0581623E+002, 1.1545881E+002, 4.2383259E-002
 4.7282656E+002, 8.5444522E+000, 6.0616039E+002, 1.1536124E+002, 4.2369177E-002
 4.7401393E+002, 8.5339047E+000, 6.1459929E+002, 1.1599392E+002, 4.2355109E-002
 4.7521592E+002, 8.5234649E+000, 6.0830760E+002, 1.1461818E+002, 4.2341244E-002
 4.7641543E+002, 8.5129972E+000, 6.1072383E+002, 1.1512980E+002, 4.2327408E-002
 4.7760679E+002, 8.5026087E+000, 6.1075185E+002, 1.1500794E+002, 4.2313745E-002
 4.7881419E+002, 8.4921977E+000, 6.1686467E+002, 1.1438373E+002, 4.2300117E-002
 4.8001230E+002, 8.4817699E+000, 6.2126214E+002, 1.1429832E+002, 4.2286527E-002
 4.8121143E+002, 8.4713916E+000, 6.1650760E+002, 1.1379695E+002, 4.2273052E-002
 4.8242908E+002, 8.4609397E+000, 6.1891854E+002, 1.1455895E+002, 4.2259521E-002
 4.8361547E+002, 8.4505344E+000, 6.1861947E+002, 1.1384871E+002, 4.2246071E-002
 4.8480644E+002, 8.4402768E+000, 6.2303546E+002, 1.1385677E+002, 4.2232814E-002
 4.8601047E+002, 8.4299536E+000, 6.2670455E+002, 1.1362708E+002, 4.2219465E-002
 4.8720075E+002, 8.4196041E+000, 6.2407814E+002, 1.1299373E+002, 4.2206066E-002
 4.8840512E+002, 8.4092692E+000, 6.2499523E+002, 1.1386284E+002, 4.2192655E-002
 4.8962559E+002, 8.3988346E+000, 6.2650470E+002, 1.1306131E+002, 4.2179073E-002
 4.9081564E+002, 8.3884511E+000, 6.2724627E+002, 1.1209404E+002, 4.2165500E-002
 4.9202343E+002, 8.3781925E+000, 6.2332049E+002, 1.1407223E+002, 4.2152023E-002
 4.9321135E+002, 8.3679279E+000, 6.1912836E+002, 1.1300526E+002, 4.2138465E-002
 4.9441784E+002, 8.3576721E+000, 6.1729507E+002, 1.1235090E+002, 4.2124839E-002
 4.9560452E+002, 8.3474391E+000, 6.1263739E+002, 1.1272016E+002, 4.2111167E-002
 4.9680083E+002, 8.3372750E+000, 6.1296371E+002, 1.1252360E+002, 4.2097523E-002
 4.9802808E+002, 8.3269527E+000, 6.1163301E+002, 1.1218640E+002, 4.2083626E-002
 4.9920519E+002, 8.3167263E+000, 6.1643503E+002, 1.1164905E+002, 4.2069844E-002
 5.0042098E+002, 8.3065418E+000, 6.1088613E+002, 1.1082025E+002, 4.2056129E-002
 5.0163407E+002, 8.2962706E+000, 6.1469626E+002, 1.1215633E+002, 4.2042325E-002
 5.0282666E+002, 8.2860651E+000, 6.1491895E+002, 1.1189916E+002, 4.2028648E-002
 5.0400966E+002, 8.2760139E+000, 6.2508627E+002, 1.1182242E+002, 4.2015222E-002
 5.0521800E+002, 8.2659043E+000, 6.1430048E+002, 1.1054453E+002, 4.2001763E-002
 5.0641727E+002, 8.2557334E+000, 6.1544557E+002, 1.1138425E+002, 4.1988260E-002
 5.0762259E+002, 8.2455876E+000, 6.1371854E+002, 1.1148958E+002, 4.1974825E-002
 5.0881246E+002, 8.2354635E+000, 6.1337809E+002, 1.1060470E+002, 4.1961442E-002
 5.1003131E+002, 8.2253026E+000, 6.1229500E+002, 1.0997358E+002, 4.1948032E-002
 5.1121576E+002, 8.2151576E+000, 6.1481873E+002, 1.1036741E+002, 4.1934667E-002
 5.1241254E+002, 8.2051248E+000, 6.2034915E+002, 1.1084685E+002, 4.1921477E-002
 5.1361488E+002, 8.1950310E+000, 6.1583886E+002, 1.1106486E+002, 4.1908237E-002
 5.1481742E+002, 8.1849090E+000, 6.2011402E+002, 1.1056156E+002, 4.1894985E-002
 5.1602610E+002, 8.1747761E+000, 6.2098740E+002, 1.1116729E+002, 4.1881736E-002
 5.1720201E+002, 8.1647637E+000, 6.1662615E+002, 1.1048377E+002, 4.1868646E-002
 5.1843028E+002, 8.1546906E+000, 6.2333202E+002, 1.1018421E+002, 4.1855472E-002
 5.1961209E+002, 8.1445995E+000, 6.1562799E+002, 1.0968996E+002, 4.1842261E-002
 5.2080184E+002, 8.1346989E+000, 6.1954983E+002, 1.1032775E+002, 4.1829278E-002
 5.2200462E+002, 8.1247242E+000, 6.1868546E+002, 1.0992017E+002, 4.1816180E-002
 5.2323338E+002, 8.1145749E+000, 6.1132724E+002, 1.0866381E+002, 4.1802829E-002
 5.2440187E+002, 8.1045946E+000, 6.1417657E+002, 1.0981978E+002, 4.1789681E-002
 5.2562735E+002, 8.0946482E+000, 6.1138880E+002, 1.0920283E+002, 4.1776565E-002
 5.2682661E+002, 8.0845765E+000, 6.1213334E+002, 1.0942296E+002, 4.1763279E-002
 5.2803012E+002, 8.0746057E+000, 6.0932443E+002, 1.0918769E+002, 4.1750131E-002
 5.2922143E+002, 8.0646609E+000, 6.1483601E+002, 1.0896157E+002, 4.1737031E-002
 5.3040477E+002, 8.0548201E+000, 6.1421416E+002, 1.0907023E+002, 4.1724095E-002
 5.3160224E+002, 8.0449486E+000, 6.1428786E+002, 1.0872243E+002, 4.1711152E-002
 5.3282357E+002, 8.0349348E+000, 6.1304689E+002, 1.0918608E+002, 4.1698061E-002
 5.3401379E+002, 8.0249422E+000, 6.1136371E+002, 1.0819217E+002, 4.1685037E-002
 5.3520469E+002, 8.0150851E+000, 6.0824514E+002, 1.0862012E+002, 4.1672221E-002
 5.3641256E+002, 8.0051447E+000, 6.1565049E+002, 1.0891078E+002, 4.1659329E-002
 5.3760026E+002, 7.9952262E+000, 6.1620405E+002, 1.0872298E+002, 4.1646496E-002
 5.3881194E+002, 7.9852960E+000, 6.1775316E+002, 1.0905113E+002, 4.1633678E-002
 5.4001943E+002, 7.9752902E+000, 6.2558559E+002, 1.0781485E+002, 4.1620796E-002
 5.4121754E+002, 7.9653345E+000, 6.2160438E+002, 1.0855481E+002, 4.1608004E-002
 5.4240798E+002, 7.9554684E+000, 6.2343376E+002, 1.0880662E+002, 4.1595340E-002
 5.4360095E+002, 7.9456221E+000, 6.1894429E+002, 1.0878043E+002, 4.1582704E-002
 5.4482334E+002, 7.9356259E+000, 6.1721272E+002, 1.0846775E+002, 4.1569861E-002
 5.4600467E+002, 7.9257016E+000, 6.2416517E+002, 1.0842807E+002, 4.1557085E-002
 5.4721234E+002, 7.9158529E+000, 6.2632404E+002, 1.0865610E+002, 4.1544379E-002
 5.4842480E+002, 7.9058775E+000, 6.1759071E+002, 1.0793155E+002, 4.1531478E-002
 5.4962227E+002, 7.8959445E+000, 6.1461347E+002, 1.0844346E+002, 4.1518600E-002
 5.5082096E+002, 7.8860551E+000, 6.1641433E+002, 1.0805716E+002, 4.1505749E-002
 5.5201284E+002, 7.8762024E+000, 6.1796677E+002, 1.0837871E+002, 4.1492920E-002
 5.5322080E+002, 7.8663191E+000, 6.1509645E+002, 1.0864380E+002, 4.1480030E-002
 5.5442764E+002, 7.8563652E+000, 6.1829926E+002, 1.0766113E+002, 4.1467040E-002
 5.5560498E+002, 7.8465362E+000, 6.1871318E+002, 1.0894556E+002, 4.1454216E-002
 5.5682272E+002, 7.8366604E+000, 6.1997437E+002, 1.0757441E+002, 4.1441339E-002
 5.5801929E+002, 7.8266927E+000, 6.2164729E+002, 1.0787452E+002, 4.1428357E-002
 5.5920788E+002, 7.8168663E+000, 6.2189276E+002, 1.0825596E+002, 4.1415575E-002
 5.6042849E+002, 7.8069212E+000, 6.2565631E+002, 1.0799970E+002, 4.1402652E-002
 5.6162469E+002, 7.7969315E+000, 6.2482895E+002, 1.0797672E+002, 4.1389682E-002
 5.6282597E+002, 7.7870598E+000, 6.2899036E+002, 1.0823275E+002, 4.1376865E-002
 5.6401938E+002, 7.7771924E+000, 6.1745818E+002, 1.0828002E+002, 4.1364043E-002
 5.6522947E+002, 7.7673011E+000, 6.1298626E+002, 1.0792487E+002, 4.1351166E-002
 5.6642364E+002, 7.7573985E+000, 6.1407243E+002, 1.0770661E+002, 4.1338245E-002
 5.6760086E+002, 7.7476523E+000, 6.1776112E+002, 1.0843724E+002, 4.1325496E-002
 5.6880620E+002, 7.7378717E+000, 6.1993040E+002, 1.0715254E+002, 4.1312683E-002
 5.7002263E+002, 7.7279146E+000, 6.1400333E+002, 1.0739134E+002, 4.1299625E-002
 5.7121016E+002, 7.7180558E+000, 6.1670803E+002, 1.0669268E+002, 4.1286697E-002
 5.7242709E+002, 7.7082021E+000, 6.1500167E+002, 1.0749011E+002, 4.1273785E-002
 5.7360691E+002, 7.6983881E+000, 6.1982921E+002, 1.0719321E+002, 4.1260938E-002
 5.7482238E+002, 7.6885641E+000, 6.2759302E+002, 1.0751639E+002, 4.1248099E-002
 5.7600711E+002, 7.6787558E+000, 6.2608392E+002, 1.0694492E+002, 4.1235304E-002
 5.7722520E+002, 7.6689249E+000, 6.2954846E+002, 1.0678305E+002, 4.1222499E-002
 5.7841965E+002, 7.6590607E+000, 6.2648196E+002, 1.0731964E+002, 4.1209669E-002
 5.7962910E+002, 7.6492466E+000, 6.2267494E+002, 1.0702795E+002, 4.1196905E-002
 5.8081757E+002, 7.6394641E+000, 6.2504726E+002, 1.0667782E+002, 4.1184176E-002
 5.8202457E+002, 7.6296821E+000, 6.2844192E+002, 1.0657460E+002, 4.1171431E-002
 5.8321888E+002, 7.6198849E+000, 6.2702522E+002, 1.0739210E+002, 4.1158645E-002
 5.8442611E+002, 7.6100862E+000, 6.2737288E+002, 1.0631090E+002, 4.1145832E-002
 5.8562340E+002, 7.6002690E+000, 6.3172303E+002, 1.0660835E+002, 4.1132971E-002
 5.8681454E+002, 7.5905281E+000, 6.3456599E+002, 1.0607782E+002, 4.1120188E-002
 5.8802857E+002, 7.5807297E+000, 6.3089513E+002, 1.0665595E+002, 4.1107301E-002
 5.8920000E+002, 7.5710004E+000, 6.3551154E+002, 1.0626932E+002, 4.1094475E-002
 5.9043025E+002, 7.5612266E+000, 6.3476683E+002, 1.0684312E+002, 4.1081561E-002
 5.9162057E+002, 7.5513756E+000, 6.3234217E+002, 1.0634640E+002, 4.1068505E-002
 5.9280011E+002, 7.5417170E+000, 6.3602395E+002, 1.0611166E+002, 4.1055663E-002
 5.9401911E+002, 7.5319495E+000, 6.4177605E+002, 1.0661764E+002, 4.1042636E-002
 5.9521509E+002, 7.5221339E+000, 6.4259899E+002, 1.0615196E+002, 4.1029503E-002
 5.9640234E+002, 7.5124550E+000, 6.3700540E+002, 1.0621182E+002, 4.1016503E-002
 5.9762505E+002, 7.5026366E+000, 6.2965196E+002, 1.0607200E+002, 4.1003260E-002
